video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"ihWEwUkF9kw","LOS 10 MEJORES TRUCOS ÚTILES PARA LAS CHICAS || ¡Consejos graciosos que te ahorrarán una fortuna!","2020-03-01T17:00:07.000Z","UCeCfdHkqTcC7atfxNE7X38Q","123 GO! Gold Spanish","24","20.03.03","123|123 go|123go|123 go gold|123gogold|123go!|123 go!|123 go! gold|123go!gold|desafío|broma|truco para la vida|DIY|manualidad|proyecto de artesanía|juego de rol|comedia|sketch|humor|reír|sketch de comedia|consejo|hazlo tú mismo|diversión|gracioso|video gracioso|sketch divertido|video divertido|cómo se|cómo|cómo hacer|tutorial|hecho a mano|casero|truco","767013","10925","1062","381","https://i.ytimg.com/vi/ihWEwUkF9kw/default.jpg","False","False","¡Hola, Belleza! 😘. La próxima vez que te encuentres en alguna situación de belleza vergonzosa o algún momento incómodo de tu rutina diaria de belleza, ¡acuérdate de este video y ponte a reír! No estás sola en esto, y es muy importante que no pierdas tu sentido de humor. 😆Mira cómo usar el lápiz labial para esconder cosas 😱. ¡Descubrirás cómo aplicarte el rímel como lo hace Olivia y limpiar tus zapatillas deportivas favoritas con pasta de dientes para salvar a todo tu conjunto completo favorito!Suscríbete a 123 GO! GOLD SPANISH 👑 y haz clic en el timbre 🔔 para asegurarte de que nunca te pierdas nuestros videos.¡Nos vemos pronto!#123GOSpanish #GOLDSpanish #Gracioso #Belleza #FemeninaMARCAS DE TIEMPO:00:00 Momentos incómodos al tener los períodos00:30 Cómo esconder tus cosas con lápiz labial01:03 Trucos útiles y tutorial de maquillaje con Olivia03:35 Truco útiles de belleza para ver cómo limpiar las zapatillas deportivas04:34 Truco de limpieza para holgazanes06:04 Cómo esconder el dinero06:46Trucos de ropa y de belleza para las chicas09:55 Bloopers graciososSuscríbete a 123 GO! Gold Spanish: http://bit.do/123-GO-Gold-Spanish-----------------------------------------------------------------------------------------------------------------Mósica por Epidemic Sound  https://www.epidemicsound.com/Materiales de archivo (fotos, grabaciones y otros):https://www.depositphotos.comhttps://www.shutterstock.com"
"RoRg_81GhBU","¡YOLO LE PIDE MATRIMONIO A MARIANA! - Yolo Aventuras","2020-03-02T00:45:28.000Z","UCOnIJiQuk1fDSp6p1GCZy3A","YOLO AVENTURAS","24","20.03.03","yolo aventuras|yolo|mariana|yoloriana|nando|panda|broma|bromas|ex|ex novia|prank|challenge|reto|retos|kimberly loaiza|juan de dios pantoja|jukilop|24 horas|novios|cracks|novia|broma a mi ex|amor|badabun|24 horas siendo novios|broma a mi ex novia|broma a mi novia|tendencias|mexico|colombia|argentina|matrimonio|yolo y mariana|yoloaventuras|broma yolo|broma yolo aventuras|katie angel|skabeche|mas skabeche|polinesios|los polinesios|broma a mi hermano|broma pesada","1571958","177553","3256","16118","https://i.ytimg.com/vi/RoRg_81GhBU/default.jpg","False","False","Yole le pide matrimonio a Mariana, ¿cuál será su respuesta?Serie de Minecraft de los Crack (Corre a verla): https://youtu.be/uw46im5F20ICanción de Yoloriana: https://youtu.be/PGzDJjY7YrcInstagram de los Aventureros:YOLO😎: https://goo.gl/Md4SWNNANDO👱‍♂: https://bit.ly/35I0IsnMARIANA💁‍♀: https://bit.ly/2M6rIYGJOTA📷: https://bit.ly/2GAfwzaPANDA🐼: https://bit.ly/2BLGIXVTikTok de los Aventureros:Yolo: https://vm.tiktok.com/x7jjrHNando: https://vm.tiktok.com/x7YabR/Mariana: https://vm.tiktok.com/x7McqsPanda: https://vm.tiktok.com/x71NHUCanales de Youtube:YOLO 😎: https://youtu.be/xePri_rg-CQNANDO 👱‍♂: https://youtu.be/WIY1_6zOLxoMARIANA 💁‍♀: https://youtu.be/KMjwvJ8mwDMPANDA 🐼: https://youtu.be/MT4aNbyxYHYNUESTRO CANALES DE VIDEOJUEGOS: Cracks: https://youtu.be/R_Z6hT_pvoYTitanes: https://youtu.be/Pc7d-sAsiDcCONTACTO/PUBLICIDAD: yoloaventuras@hotmail.com"
"vWK_c0Tw5gs","ESCONDO $10,000 EN GLOBOS Y EL QUE LOS ENCUENTRE SE LOS GANA!","2020-03-02T01:00:07.000Z","UC0Z9Id3pirzJg7JVUmiyPPw","HotSpanish Vlogs","24","20.03.03","hot spanish|hotspanish|hotspanish blog|hotspanishvlogs|hotspanish vlogs|dinero|globos|entretenimiento|reto|premio|amigos|feliz|risa|viral","254550","29059","573","1149","https://i.ytimg.com/vi/vWK_c0Tw5gs/default.jpg","False","False","No olviden dejar su Like y Suscribirse al canal para mas videos◆Gracias a @BangEnergy por la promocion de este video. Sigue al creador de Bang en Instagram: @BangEnergy.CEO ◆Usa el Codigo Hotspanish25 para un 25% de descuento en bang-energy.com #BangEnergy #EnergyDrinkCanal de Luisito https://www.youtube.com/channel/UCNEzLq2uIONS4b12KYbpSFQ Sigueme en las redes oficiales Mirame en Vivio en Twitch https://m.twitch.tv/brocotish/profileFacebook:  https://www.facebook.com/HotSpanish/  Instagram:  https://www.instagram.com/hotspanishtv/  Twitter:  https://twitter.com/HotSpanishTVPara negocios y marcashotspanish14@gmail.com"
"q1zH_FEdu0I","Kelly La veloz - Animación | GARENA FREE FIRE","2020-03-01T18:30:02.000Z","UC1ZPgKGxaT5P7QKN_bk9xkw","Garena Free Fire LATAM","20","20.03.03","kelly|animation|animacion|free|fire|free fire|animación de kelly|nuevo parche|garena|garenita|hackers|hack de la piedra|kelly renacida|hayato|maxim","732603","75270","1638","5216","https://i.ytimg.com/vi/q1zH_FEdu0I/default.jpg","False","False","Ella no sabe como llegó ahí, ni para qué. La batalla en los campos la ha forjado.. ¿sobrevivirá?"
"7Jgw6oKS_yk","Pero Ya No","2020-02-29T10:43:41.000Z","UCiY3z8HAGD6BlSNKVn2kSvQ","Bad Bunny - Topic","10","20.03.03","Bad Bunny|YHLQMDLG|Pero Ya No","2207995","52691","2118","713","https://i.ytimg.com/vi/7Jgw6oKS_yk/default.jpg","False","False","Provided to YouTube by Rimas Entertainment LLCPero Ya No · Bad BunnyYHLQMDLG℗ 2020 Rimas EntertainmentReleased on: 2020-02-28Auto-generated by YouTube."
"RcuaBX9Dgjo","PORFIN LOS PROBÉ!!! 🤩🌈💖 PROBANDO MATERIALES! Dani Hoyos","2020-03-01T22:30:10.000Z","UClM9Si2dh7zPNco3sYe8oJg","Dani Hoyos","24","20.03.03","arte|mandalas|zentangle|art|manualidades|acuarelas|dani|hoyos|Dany|organización|bullet|journal|copic|sharpie|sketchbook|decoración|tutorial|guia|gratis|maestra|aprender|colores|arcoiris|clases|de|gratuito","350587","24406","305","1711","https://i.ytimg.com/vi/RcuaBX9Dgjo/default.jpg","False","False","♡ Hola zentangler!! ♡ Espero que te este video te haya llenado de inspiración! Si quieren saber más de estos plumones vayan a estas dos páginas en Instagram: @karinmarkersmx @karinmarkers, ¡su venta esta disponible en México!www.karinmarkers.comwww.karinmarkers.com.mxGracias por regalarme un ratito de su tiempo para ver este video lleno de amor ❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛♡ A Q U Í   E N C U E N T R A S   M I   L I B R O https://store.gazer73.com/collections/dani-hoyos❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛♡ P R E G U N T A S  F R E C U E N T E S ¿cuántos años tienes?♡ 24¿dónde vives?♡México, Puebla¿cuál es tu pared favorita?♡ La pared de Skabeche y Ami¿en dónde dibujas digital?♡ mi iPad Pro y Procreate¿Plumones favoritos?♡ Posca y Sharpie¿cuántos tatuajes tienes?♡ 8 tatuajes❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛♡C O N T A C T O   D I R E C T O: danihoyos@gazer73.me ❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛SIGUEME EN MIS REDES SOCIALES♡Instagram http://instagram.com/danielahoyos♡Mi otro canal https://www.youtube.com/channel/UC2W3...♡Facebook https://www.facebook.com/danielahoyosart♡Twitter https://twitter.com/DanielaHoyosF♡Contacto directo danyhoyosfalco@hotmail.com❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡💛TOP 5 DE VIDEOS QUE TE RECOMIENDO DE ESTE CANAL ♡ https://www.youtube.com/watch?v=9AI3J-GLklU♡ https://www.youtube.com/watch?v=ejdzoNcRIuk&t=367s♡ https://www.youtube.com/watch?v=TNSCow_AKg8♡ https://www.youtube.com/watch?v=nXVJx4xNsSA&t=177s♡  https://www.youtube.com/watch?v=ALt7wyrs1X0&t=636s♡Bonita edición por: Karen Chaps ❤Insta: @karenchaparro_ 💜Si llegaste hasta aqui... hola, te, amo mucho 💖"
"PsybT9lcfg8","25 Curiosidades en las películas 🎬😦","2020-03-01T18:45:01.000Z","UC0YFjwJc3b1otDerdv6CfWA","XpressTV","24","20.03.03","listas|de|10|xpress10|xpress|datos|curiosos|curiosidades|sabias|peliculas|wow|preguntas|lifehacks|tops|xpresstv|top|express","1336602","93992","1203","2153","https://i.ytimg.com/vi/PsybT9lcfg8/default.jpg","False","False","¡Esperamos te haya gustado el video! No olvides suscribirte y activar la campana de notificaciones para no perderte ni uno solo!▶Instagram: https://www.instagram.com/xpresstv33/▶Twitter: https://twitter.com/_xpresstv▶CREDITOSLocución: Jorge García Lemus ( https://www.youtube.com/jorgevoice )Música/Music:Epidemic Sound (epidemicsound.com)Kevin MacLeod (incompetech.com)Jason Shaw (audionautix.com)Licensed under Creative Commons: By Attribution 3.0http://creativecommons.org/licenses/by/3.0/"
"42WJB4oYI6Y","MIRA COMO QUEDO MI BMW M4 CHOCADO Y ME ROBAN #1 || ALFREDO VALENZUELA","2020-03-01T19:00:01.000Z","UC4PmaPjnhdLcvkQkh9UuOPg","Alfredo Valenzuela","2","20.03.03","Juca|Salomondrin|Alejandro|Salomon|Manuel|Rivera|11|Manuelrivera|ganque|alfata90|tuning|mods|modificaciones|carros|super|cars|deportivo|carreras|ilegales|challenger|srt|corvette|z07","330801","21787","401","1580","https://i.ytimg.com/vi/42WJB4oYI6Y/default.jpg","False","False","Canal de @DomingueroCanal de @Andrea NavarroSUSCRIBETE: https://goo.gl/DarzaQCANAL Secundario: https://www.youtube.com/channel/UCIjG7YfKi1Lv1Bcg4Ag-hmQCANAL de mi NOVIA: https://www.youtube.com/andreanavarroCONTACTO/PUBLICIDAD/NEGOCIOS:alfredovlza@gmail.comMI NEGOCIO DE CELULARES (ANDROSTORE):https://www.instagram.com/androstoremxwww.androstore.comMI NEGOCIO DE TUNING Y AUTOPARTES (AUTOMAV):https://www.instagram.com/automavmxwww.automavmx.comMI TIENDA DE ROPA (AVSTOREMX):https://www.instagram.com/avstoremxMI RESTAURANT DE HAMBURGUESAS (BURGER POINT)https://www.instagram.com/burgerpointhmoSi quieres estar pendiente de mi, sígueme en mis redes sociales: Instagram: https://www.instagram.com/alfredovlzaFacebook: https://www.facebook.com/alfredovlzaTwitter: https://www.twitter.com/alfredovlza#CHOQUE #ROBO #DOMINGUERO"
"UsP7zXkvHfA","MCLAREN TAXI GRATIS - TheGrefg","2020-03-01T21:57:29.000Z","UCCEmjNPpJYhGDgaEqeeA4HA","TheGrefg","24","20.03.03","mclaren|taxi|gratis|grefg|thegrefg","1973191","290122","1962","12510","https://i.ytimg.com/vi/UsP7zXkvHfA/default.jpg","False","False","La promesa olvidada https://youtu.be/GYFKsIgmGMw🔴 ¡Mis Directos! https://www.twitch.tv/thegrefg🦁 LÖWE https://www.loweoriginal.com★ ¡Mi Libro! https://www.planetadelibros.com/libro-los-secretos-de-youtube/279938➜ ¡Mi Mando Oficial! https://xcontrollers.es/➜ ¡Mi Silla! https://xchairsco.com/➜ ¡Mis Cascos! https://astro.family/Grefg● ¡Último vídeo de Heretics! https://youtu.be/NQcjC5VWfnA► ¡Sígueme!• Miembro del canal https://youtube.com/thegrefg/join• Suscríbete al Canal! https://goo.gl/alqmWP• Twitter! https://twitter.com/TheGrefg• Instagram! https://instagram.com/grefg_official/• Facebook! https://www.facebook.com/TheGrefg► Team Heretics• YouTube https://www.youtube.com/teamheretics• Twitter https://twitter.com/TeamHeretics• Instagram https://www.instagram.com/teamheretics/?hl=es• Discord https://discord.gg/teamheretics• Gfuel 10% dto. Código HERETICS https://gfuel.com/teamheretics★ Gracias por la Miniatura!! Miguez https://goo.gl/WrEwDT---Vídeo creado y subido por TheGrefg."
"FWT0iUKqvFk","¿QUIÉN MÁS PROBABLE? FT. EMI VELA 🙈 / Eloisa Os","2020-03-01T16:00:03.000Z","UCHKKrBiSMgnF8RsvEf12f0Q","Eloisa Os","24","20.03.03","kenia os|video blog|video vlog|vlog|youtubers|kid friendly|kids|family friendly|quien es el mas|most likely to|reto|retos extremos|preguntas|challenge|challenges|team os|eloisa os|videos de risa|kenini|la kenini|kenia|os|kenia osuna|lochita|eloisa|lochis|aniglam|persan|lgbt|youtuber|influencer|mazatlan|youtube kids|kos|tag|tags|team kenini|Eloisa os y emi velarde|eloisa os y emi velarde son novios|lochemi|eloisa os y emi vela beso|eloisa os y emi vela cita","361568","51106","549","884","https://i.ytimg.com/vi/FWT0iUKqvFk/default.jpg","False","False","Hola Lochitos! Espero y les guste mucho este video!🌸CONTACTO NEGOCIOS:  teameloisa@viralnation.comMIS REDES SOCIALES:🌸INSTAGRAM: https://www.instagram.com/eloisa_os/?...🌸FACEBOOK: https://www.facebook.com/LochitaOs/🌸 TWITTER: https://twitter.com/SoyEloisaOs?lang=es#EloisaOs #TeamOs"
"EZiclGvxJb0","¡El CLÁSICO y el LIDERATO son del MADRlD! | Cristiano estuvo en el Bernabéu | CITY gana la COPA","2020-03-01T22:14:32.000Z","UCv1xjGi8KibuoOK8StRFCWg","Cracks","17","20.03.03","Cracks|UCL|Manu Bravo|Fútbol|Futebol|Soccer|Goles|Golazos|Resumen|Noticias|Cracks MX|Lionel Messi|Cristiano Ronaldo|Serie A|Bundesliga|Premier League|Skills|Goals|UEFA Champions League|canal|cracks|craks|crak|noticiero futbol|noticias|futbol|fichajes|rumores|oficial|confirmados|marifer|los numeros no engañan|partido|tablas|clasificacion|lider|goleo|partidos|jimenez|wolverhampton|de gea|manchester|guardiola|carabao|clasico|real madrid|barcelona|bernabeu|vinicius|mariano","796788","52236","1151","2053","https://i.ytimg.com/vi/EZiclGvxJb0/default.jpg","False","False","Repasamos la clasificación y el goleo en las 5 grandes ligas de Europa, esto es “Los NÚMEROS NO ENGAÑAN”. Esto y más ¡AQUÍ! Suscríbete GRATIS a CRACKS: https://goo.gl/aK8cDH►Lo mejor del FÚTBOL MEXICANO en CRACKS MX: https://goo.gl/iFXBQv►CRACKS COLOMBIA: https://bit.ly/2MGJOV0►CRACKS ARGENTINA: https://bit.ly/2YiBU5C► Suscríbete a nuestro canal de FIFA, EA CACHO: https://bit.ly/31txwTj¡Síguenos en las redes!  ►Twitter Cracks: https://twitter.com/cracks_oficial►Facebook: https://goo.gl/s1Oene►Instagram: https://www.instagram.com/cracks_ig/?hl=es"
