video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"8TqEdYO0iRw","[3月의 무도] 저리 가 만지지 마!!!😣 얼굴 못생겨져 만지지 마!!!!!😫 美男이시네요 1편  infinite challenge","2020-03-02T09:00:00.000Z","UChY4PXxJI0aJYsGT1X6INWA","옛능 : MBC 옛날 예능 다시보기","24","20.03.03","MBC|유재석|마봉춘|다시보기|VOD|FULL|웃긴|코미디|무한도전|무도|무도레전드|추억|옛날|고전|예능|드라마|예전|90년대|클래식|레전드|명작|주말|엠비씨|재방|무리한 도전|무모한 도전|무한도전 레전드|정준하|박명수|정형돈|하하|노홍철|길|전진|광희|조세호|양세형|김태호|시즌2|오분순삭|놀면뭐하니|런닝맨|5분|특집|마지막회|1회|막방|infinite challenge|running man|미남이시네요|외모전쟁|투표|못친소|전국|일찍와주길바래|외모순위|오호츠크해|그들만의리그|미남|美男","152796","1640","59","444","https://i.ytimg.com/vi/8TqEdYO0iRw/default.jpg","False","False","[무도의 3월은 어땠을까?]최고 명예! 1년간 이름 위에 '미남' 자막을 얻기 위한 자존심 싸움!!네가 해선 안 될 얘기가 몇 가지 있는데 그중 하나가 얼굴이야!!😫그들만의 리그 외모대결 발발 이후 물 건너 온 외모 순위 논란!경찰서 가~~!!!! 이런 얼굴은 경찰서에서 안 받아줘!!반칙 난무!! 본격 거리유세 앞두고 치열한 신경전!!방영일자 : 20110312무한도전 1화부터 FULL버전 다시 보기 (2006년 5월 6일~2018년 3월 31일) →▶ WAVVE :https://m.wavve.com/player/vod?contentid=M_1000786100002100000.1▶ iMBC :http://m.imbc.com/Vod/VodPlay?progCode=1000786100000100000&broadcastID=1000786100002100000&type=VOD​#무리한도전#무모한도전#무한도전레전드#유재석"
"JqQ5V5hPVfw","[LIVE MUG] 이만희 신천지 총회장, 긴급 기자회견 현장 / 비디오머그","2020-03-02T08:18:14.000Z","UCMEbRpvuwTbXxGiyDb1mT8w","VIDEOMUG비디오머그","25","20.03.03","비디오머그|라이브|생중계|중앙사고수습본부|질병관리본부|브리핑|코로나19|코로나|우한|바이러스|감염병|감염|신천지|이만희|총회장|교인|기독교|사이비|코로나바이러스|메르스|박근혜|시계|신종코로나","269593","1963","394","778","https://i.ytimg.com/vi/JqQ5V5hPVfw/default.jpg","False","False","신천지 이만희 총회장이 오늘(2일) 오후 코로나19 사태 관련 공식 기자회견을 열고 직접 입장을 밝힙니다. 기자회견 장소는 경기도 가평 신천지 연수원이며 이 총회장 외에 신천지 관계자들도 참석할 것으로 전해졌습니다. 앞서 31번 환자 확진 이후 신천지 대구교회가 코로나19 국내 확산의 슈퍼전파지로 거론되면서 정부는 신천지 전체 교인 명단을 제공받고, 신천지 대구교회 신도 전체에 대한 전수조사를 진행하고 있습니다. 여기에 서울시는 어제(1일) 이 총회장과 12개 지파 지파장을 살인죄, 상해죄 및 감염병 예방 관리에 관한 법률 위반 혐의로 서울중앙지검에 고발하기도 했습니다. 신천지 측이 온라인 중계를 통해 신천지 공식 입장을 밝힌 적은 있지만 이만희 총회장이 직접 모습을 드러내 의견을 밝히는 것은 이번이 처음입니다. 비디오머그가 이 총회장의 기자회견 현장을 라이브로 전해드립니다. [LIVE MUG] 이만희 신천지 총회장, 긴급 기자회견 현장 / 비디오머그#코로나19 #신천지 #이만희_총회장"
"YLhge4T1MUU","[라리가 26R] 레알 마드리드 vs 바르셀로나 H/L","2020-03-01T22:34:57.000Z","UCtm_QoN2SIxwCE-59shX7Qg","SPOTV","17","20.03.03","SPOTV|스포티비|레알 마드리드|바르셀로나|하이라이트","780248","6491","195","2389","https://i.ytimg.com/vi/YLhge4T1MUU/default.jpg","False","False","레알 마드리드 vs 바르셀로나 경기 하이라이트"
"p8bh-5gqp14","정부 때리면서 신천지엔 침묵…미래통합당 '역풍'","2020-02-29T12:30:11.000Z","UCugbqfMO94F9guLEb6Olb2A","HankyorehTV","25","20.03.03","한겨레|한겨레TV|Hankyoreh|HankyorehTV|korea|한국|대한민국|한겨레 라이브|Hankyoreh Live","432545","21689","3293","8783","https://i.ytimg.com/vi/p8bh-5gqp14/default.jpg","False","False","미래통합당 지도부가 코로나19 확산의 정부 책임론을 강조하며 연일 공세 수위를 높이고 있습니다. 그런데 국내‘감염 폭발’의 허브 노릇을 한 신천지에 대한 대응과 관련해선 별로 목소리를 내지 않고 있습니다. 중국과 정부엔 온갖 비판을 퍼부으면서도 신천지 앞에만 서면 작아지는 모양새인데요. 과연 왜 그러는 것이고, 또 어떻게 봐야 할까요.황교안 대표와 조경태 최고위원 등 미래통합당 지도부가 신천지에 대해 한 발언과 이에 대한 심상정 정의당 대표, 진중권씨 등의 비판을  소개합니다.통합당 지도부의 침묵엔 이유가 있다고 하는데요. 자세한 내용 지금 영상으로 확인하시죠.●제작기획·진행 손원제 기자 wonje@hani.co.kr연출·촬영 조소영 피디 azuri.co.kr자료화면 권영진 촬영감독, 박수정 피디 ●〈한겨레TV〉 유튜브 채널 구독하기 -https://goo.gl/vYg2yI● 한겨레 LIVE 미리보기 - http://bitly.kr/c8uVXR■ 한겨레 채널 모음▶ 인터넷한겨레: http://www.hani.co.kr▶ 한겨레TV: http://www.hanitv.com/▶ 한겨레TV 페이스북: https://www.facebook.com/hankyorehtv/▶ 한겨레신문 구독: https://goo.gl/MBKMLD▶ 영상과 취재 관련 제보: pd295@hani.co.kr#신천지 #미래통합당 #황교안 #심재철 #조경태 #한겨레_라이브_화목_오후6시 # #"
"SqhIIKYxIZo","(긴급)신천지 이만희 소재파악 서울의소리 체포 출동 중","2020-03-02T09:28:34.000Z","UCUxTPRSns--l5BX2537u7Rw","서울의 소리 The Voice of Seoul","24","20.03.03","응징언론|서울의소리|응징언론서울의소리|초심|백은종|서울의소리백은종|초심백은종|신천지|신천지코로나|코로나바이러스|코로나19|황교안|미신천지당|미래통합당|신천지 미래통합당|자유한국당|미래한국당|자한당|미통당|심재철|곽상도|신천지사이비|사이비|이만희|신천지이만희","306972","10891","462","141","https://i.ytimg.com/vi/SqhIIKYxIZo/default.jpg","False","False","신천지 이만희 소재파악 서울의소리 체포 출동 중일시후원:국민은행 794001-04-154041 서울의소리(강경자)전화후원:1877-1590,  PAYPAL후원: buea12@hanmail.net정기후원: https://www.ihappynanum.com/Nanum/B/V... 멤버쉽 가입: https://www.youtube.com/channel/UCUxT...응징언론 서울의소리 보기:http://amn.kr"
"9hl6RlAF4WI","[Right Now] 현장영상_신천지 이만희 총회장 신천지 대표로서 국민께 진심으로 사죄","2020-03-02T06:45:54.000Z","UCF4Wxdo3inmxP-Y59wXDsFw","MBCNEWS","25","20.03.03","MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news","182216","2278","524","2994","https://i.ytimg.com/vi/9hl6RlAF4WI/default.jpg","False","False","이만희 신천지예수교회 총회장이 신종코로나바이러스 감염증(코로나19) 확산 사태 이후 국민 여러분께 사죄의 말씀을 드린다. 31번 코로나 사건과 관련하여 신천지 대표로서 진심으로 사죄드린다며 처음으로 입장을 밝혔다.이 총회장은 2일 오후 3시 경기도 가평 신천지 연수원에서 '코로나19' 관련 신천지 예수교회 기자회견'을 통해 이같이 밝혔다.https://imnews.imbc.com/original/todayfield/5667437_32167.html#신천지 #이만희 #코로나19 #이만희기자회견"
"qie0HKbuC-c","[김광일의 입] 이인영 “똥물!” vs 심상정 “탄핵!”","2020-03-02T09:00:08.000Z","UCdp4_yTBhQmB8E339Lafzow","조선일보","25","20.03.03","조선일보|조선|언론|이슈|신문|방송|뉴스|정치|이인영|심상정|더불어민주당|정의당|미래통합당|비례정당|비례대표|미래한국당|문재인|탄핵","210050","20722","383","948","https://i.ytimg.com/vi/qie0HKbuC-c/default.jpg","False","False","심 대표는 “(민주당이) 원래 1당을 뺏기면 대통령이 탄핵당할 수 있다는 생각은 민주당의 초조함과 불안감의 반영일 뿐”이라면서 “정말 탄핵 위기가 온다면 민주당이 과반을 가진다 해도 막을 수 없다”고 했다. 심 대표가 정말 하고 싶은 말은, 만약 민주당이 비례정당을 만들 경우 정의당은 ‘울산 선거공작’, ‘코로나 사태’에 관한 대통령의 책임을 물어서 탄핵을 추진하는데 범보수 야당과 힘을 합칠 수도 있다는 ‘간접 협박’이다. 민주당이 ‘똥물!’이라는 욕을 하자, 정의당은, 그래 그렇다면 ‘탄핵!’이다, 라고 맞받아친 것이다.🔸 조선닷컴 공식 홈페이지 http://www.chosun.com🔸 조선일보 무료구독체험 : http://bit.ly/2WnNAF7🔸 조선비즈 공식 홈페이지 http://biz.chosun.com🔸 공식 페이스북 : https://www.facebook.com/chosun🔸 공식 트위터 : https://twitter.com/chosun◈ 사실에 대한 믿음, 할 말을 하는 용기. 조선일보◈#조선일보 #뉴스 #속보 #제보"
"5VMc3FjMKWg","[장용진의 학익진]  ‘신천지 압수수색 못한다’던 윤석열... 사흘 만의 태세 전환, 왜?","2020-03-02T05:45:00.000Z","UCljnbFCt-4doBr7wtEIIbbw","김용민TV","25","20.03.03","김용민|김용민브리핑|데마시안|김엄마|나는꼼수다|관훈라이트|피하지방법원|히히히스토리|정치부심|카이로스|평화나무|학익진|장용진|기자|장용진 기자|법조계 뉴스|신천지|신천지 압수수색|윤석열|태세 전환|조국|표창장|대권주자|코로나19|조범동|정경심|공소장 변경신청|공소장|변호인|전광훈|구속|전광훈 구속|영장발부|공직선거법 위반|선거운동|순교단|극우|이명박|이명박 석방|보석취소|법정구속|이만희|청평|가평|보트|이만희 보트|청평호","271794","25643","235","1583","https://i.ytimg.com/vi/5VMc3FjMKWg/default.jpg","False","False","김용민TV 2월 LIVE 편성표월~목 20시 : 용칼+용터뷰 (with 스페셜게스트)월요일 21시 : 관훈라이트클럽 (with 민동기, 정상근)화요일 21시 : 피하지방법원 (with 김남국, 소제인)수요일 21시 : 히히히스토리 (with 김준혁, 오윤혜)목요일 21시 : 정치부심 (with 황현희, 박원석, 김성회, 최민희)금요일 20시 : 박시영의 눈 쇼핑은 김용민 닷컴 https://www.kimyongmin.com/shop광고문의master@demasian.com1544-1871"
"BUWdkzpMPik","[3/2]우상호,박향,최문순,김영록,중국 자가격리자│김어준의 뉴스공장","2020-03-02T01:37:50.000Z","UC5HSw5OY2vfVFSihpiB-AVQ","TBS 시민의방송","25","20.03.03","tbs|김어준|뉴스공장|코로나19|신천지|확진자|우한폐렴|마스크|KF94|대구|온천교회|부산|서울","430549","27770","591","755","https://i.ytimg.com/vi/BUWdkzpMPik/default.jpg","False","False","3월2일(월) 김어준의 뉴스공장★오전 9시, TBS 특집 코로나19가 이어집니다.★뉴스공장에서 신천지 관련 시설이나 모임, 신천지 신도(전,현)분들의 제보를 받습니다. * 제보 메일 : tbsjebo@gmail.com◎ 1부[ 이 정도는 알아야 할 아침 뉴스 ]- 류밀희 기자 (TBS)[ 잠깐만 인터뷰 ] -전화연결한국인 차별하는 중국 공안? 엉터리 보도...격리 중 혐한, 차별 전혀 없어- 익명 (중국 자가격리자)◎ 2부[ 인터뷰 제1공장 ] -전화연결신천지 교인 전수조사 무증상자도 검사 중, 확진자 더 급증할 것- 이상호 부본부장 (대구시의사회 코로나19 대책본부)[ 지자체장 릴레이 1 - 코로나 19] -전화연결코로나19 대구 확진자에 병상 제공 우리의 형제도시 대구 지킬 것- 박향 자치행정국장 (광주광역시청)[ 지자체장 릴레이 2 - 코로나 19] -전화연결“신천지 진술과 실제 동선 불일치, 후속 조치 필요...사법당국 개입해야 ”– 최문순 지사 (강원도)[ 지자체장 릴레이 3 - 코로나 19] -전화연결청정지역에도 파고든 코로나 19 “지자체간 신천지 정보 공유가 중요해”– 김영록 지사 (전라남도)◎ 3부[ 황야의 우나이퍼 ]오늘부터 대정부질문...코로나19 대응·추경 규모 공방 전망– 우상호 의원 (더불어민주당)◎ 4부[ 잠깐만 인터뷰 ] -전화연결중소기업유통센터&중소기업, 마스크 ‘노마진 판매’로 수급 안정화- 정진수 대표이사 (중소기업유통센터)[ 인터뷰 제2공장 ]2019년 4분기 가계소득 분석...“소득주도성장 효과 확인됐다”- 최배근 교수 (건국대학교 경제학과)[ 인터뷰 제3공장 ]진술 번복, 명단 미제출...코로나19 신천지의 법적 책임은?  - 양지열 변호사- 신장식 변호사 (금융정의연대 법률지원단장)- 장용진 기자 (아주경제 사회부장)----------------------------------------------▶TBS 페이스북 https://www.facebook.com/mylovetbs/▶TBS 트위터 https://twitter.com/seoultbstv▶tbs 홈페이지 https://www.tbs.seoul.kr/▶네이버TV (김어준의 뉴스공장) http://tv.naver.com/newsfactory ▶tbs 커뮤니티 http://bit.ly/2EaWnQp"
"UcAedwqAkF0","터키아이스크림 아저씨 VS 복싱 챔피언 누가 더 빠를까? ㅋㅋㅋㅋㅋㅋㅋㅋ","2020-03-01T06:30:11.000Z","UC9ZLv1m7QDLv991X1-p50AA","보물섬","23","20.03.03","[none]","887008","15610","508","2385","https://i.ytimg.com/vi/UcAedwqAkF0/default.jpg","False","False","아니?! 의외로 승부가 안나잖아?! 어이 믿고 있었다구!!"
"L4KGFdIy2bc","3D펜으로 기미독립선언서 만들기","2020-03-01T04:20:09.000Z","UCd4FmcWIVdWAy0-Q8OJBloQ","사나고 Sanago","26","20.03.03","사나고|3D펜|3Dpen|만들기|making|3d프린터|3Dprinting","1186139","105594","460","9206","https://i.ytimg.com/vi/L4KGFdIy2bc/default.jpg","False","False","● 3D펜 살땐! [사나고샵]https://smartstore.naver.com/sanago● 3D펜카페 [사나고의 3D펜 비밀기지]https://cafe.naver.com/sanago● 나고사진 보려면? 인스타그램https://www.instagram.com/sanago_kr/● 트위치 방송국 바로가기https://www.twitch.tv/sanago_kr● Contact 광고문의uggnll@naver.com● 자막제공 - 컨텐츠플라이 contentsfly#사나고 #3Dpen #3D펜"
"AnroFnu4nFo","억대 연봉의 잘나가는 변호사 서동주 이제 일보단 사랑이 고파요 (feat.보살팅♥) [무엇이든 물어보살]","2020-03-01T22:00:00.000Z","UCr0adenI5KeQFJkMIGjq5qw","KBS N","24","20.03.03","KBSN|서장훈|이수근|무엇이든물어보살|고민상담|점괘|보살|선녀보살|동자보살|KBSJoy","125455","765","104","331","https://i.ytimg.com/vi/AnroFnu4nFo/default.jpg","False","False","연애가 어려운 그녀를 위해 즉석에서 벌어진 전화 보살팅~♥보살들이 적극추천 해준 그녀에게 딱~맞는 남자는? #서동주▶ 상담신청 : kbsbosal@naver.com▶ KBS Joy #무엇이든물어보살 매주 월요일 저녁 8시 30분★▶ 클립 더 보기 : https://tv.naver.com/kbs.buddhist[KBS N]▶ 홈페이지 : http://www.kbsn.co.kr▶ 페이스북 : http://www.facebook.com/happykbsn▶ 인스타그램 : https://www.instagram.com/kbsn_official"
"w8CTlMVpJuQ","[요약] 마성의 매력 심교수!! 구구절절 옳은 말만 하는 카리스마 모먼트♡ 《낭만닥터 김사부2 / 스브스캐치》","2020-03-02T07:43:30.000Z","UC3re3ueOE_6VZK85zlEUWFA","SBS Catch","24","20.03.03","스브스캐치|스브스캐치 드라마|드라마 낭만닥터 김사부|낭만닥터 김사부2|낭만닥터 김사부 1회|낭만닥터 김사부 명장면|낭만닥터 김사부 한석규|낭만닥터 김사부 이성경|낭만닥터 김사부 안효섭|한석규 드라마|안효섭 드라마|이성경 드라마|드라마 추천|낭만닥터 김사부 하이라이트|낭만닥터 김사부 요약|드라마 요약|심교수 낭만닥터","197919","5146","54","562","https://i.ytimg.com/vi/w8CTlMVpJuQ/default.jpg","False","False","[스브스캐치] 구독하기▶https://goo.gl/bnT3WD마성의 매력 심교수!!구구절절 옳은 말만 하는 카리스마 모먼트♡ 몰아보자~~스브스캐치 페이스북 ▶ https://goo.gl/MYWh4V스브스캐치 인스타그램 ▶ https://goo.gl/9kukCu"
"pUc5VE56dcc","독일언론이 한국의 행동에 크게 놀라며 대서특필한 이유 독일 이러는것 처음봄 동시에 한국에 관심폭발한 상황","2020-03-02T06:11:24.000Z","UCc4OuY3PeWklqBzQ3ySi3xA","Travel Tube","25","20.03.03","독일|한국|독일언론|한국정부|한국시스템|극찬|독일반응","347829","12123","351","1115","https://i.ytimg.com/vi/pUc5VE56dcc/default.jpg","False","False","독일언론이 한국에 대해 집중 조명하고 있습니다.제휴컨텐츠 뉴스 기사의 부분 및 전체 인용 사전승인 - 저작권자(C)  연합뉴스, Travel Tube - 뉴스컨텐츠 무단전재 및 재배포금지 - 트래블튜브 영상공유 가능"
